list,block,block_label,trial_in_block,trial_uid,task,word,word_type,correct_tone,condition,gender,audio,item_role,is_repeat,repeat_condition,original_task,first_exposure_id,correct_response,correct_pos,heard_tone_pos,heard_tone,opt0_text,opt0_role,opt0_tone,opt1_text,opt1_role,opt1_tone,opt2_text,opt2_role,opt2_tone,opt3_text,opt3_role,opt3_tone,opt4_text,opt4_role,opt4_tone,opt5_text,opt5_role,opt5_tone
41,3,Task2,20,L41_B3_20,2,一同,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一同_F_Cor.mp3,bridge,0,,,,一同,5,,T4,一二,foil,,一瞥,foil,,一夜,foil,,一棵,foil,,一段,foil,,一同,target,
41,3,Task2,21,L41_B3_21,2,一针一线,double_yi,4;2,Err_T2_Intra_C4,M,resources/yi_double/一针一线_M_Err_T2_Intra_C4.mp3,fixed,0,,,,一针一线,2,,T2,一生一世,foil,,一字一顿,foil,,一针一线,target,,一点一点,foil,,一招一式,foil,,一老一少,foil,
41,3,Task2,22,L41_B3_22,2,一旁,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一旁_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一旁,2,,T2,一则,foil,,一部,foil,,一旁,target,,一边,foil,,一封,foil,,一台,foil,
41,3,Task2,23,L41_B3_23,2,不清不楚,double_bu,4;4,Err_T1_C2,M,resources/bu_double/不清不楚_M_Err_T1_C2.mp3,fixed,0,,,,不清不楚,0,,T1,不清不楚,target,,不干不净,foil,,不伦不类,foil,,不紧不慢,foil,,不屈不挠,foil,,不大不小,foil,
41,3,Task2,24,L41_B3_24,2,一大早,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一大早_F_Cor.mp3,bridge,0,,,,一大早,2,,T2,一块儿,foil,,一等奖,foil,,一大早,target,,一季度,foil,,一家人,foil,,一两个,foil,
41,3,Task2,25,L41_B3_25,2,不卑不亢,double_bu,4;2,Err_T1_C2,M,resources/bu_double/不卑不亢_M_Err_T1_C2.mp3,fixed,0,,,,不卑不亢,2,,T1,不干不净,foil,,不紧不慢,foil,,不卑不亢,target,,不大不小,foil,,不伦不类,foil,,不屈不挠,foil,
41,3,Task2,26,L41_B3_26,2,不明不白,double_bu,4;4,Err_T1_C2,F,resources/bu_double/不明不白_F_Err_T1_C2.mp3,fixed,0,,,,不明不白,0,,T1,不明不白,target,,不大不小,foil,,不伦不类,foil,,不紧不慢,foil,,不干不净,foil,,不屈不挠,foil,
41,3,Task2,27,L41_B3_27,2,一流,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/一流_M_Err_T1_Inter_C4.mp3,bridge,0,,,,一流,5,,T4,一座,foil,,一场,foil,,一级,foil,,一件,foil,,一眼,foil,,一流,target,
41,3,Task2,28,L41_B3_28,2,一时,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一时_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一时,5,,T1,一项,foil,,一品,foil,,一排,foil,,一片,foil,,一间,foil,,一时,target,
41,3,Task2,29,L41_B3_29,2,保不齐,single_bu,4.0,Err_T1_C2,M,resources/bu_single/保不齐_M_Err_T1_C2.mp3,fixed,0,,,,保不齐,0,,T2,保不齐,target,,忘不了,foil,,少不得,foil,,算不上,foil,,行不通,foil,,且不说,foil,
41,3,Task2,30,L41_B3_30,2,一头,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一头_F_Cor.mp3,bridge,0,,,,一头,0,,T4,一头,target,,一遭,foil,,一律,foil,,一批,foil,,一匹,foil,,一隅,foil,
41,3,Task2,31,L41_B3_31,2,一概,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/一概_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一概,5,,T1,一只,foil,,一剑,foil,,一首,foil,,一招,foil,,一经,foil,,一概,target,
41,3,Task2,32,L41_B3_32,2,一心一意,double_yi,4;2,Cor,M,resources/yi_double/一心一意_M_Cor.mp3,fixed,0,,,,一心一意,1,,4;2,一点一滴,foil,,一心一意,target,,一点一点,foil,,一招一式,foil,,一字一句,foil,,一生一世,foil,
41,3,Task2,33,L41_B3_33,2,一言一行,double_yi,4;4,Err_T1T2_Intra_C2C2,F,resources/yi_double/一言一行_F_Err_T1T2_Intra_C2C2.mp3,fixed,0,,,,一言一行,4,,,一丝一毫,foil,,一字一句,foil,,一老一少,foil,,一生一世,foil,,一言一行,target,,一字一顿,foil,
41,3,Task2,34,L41_B3_34,2,不是,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不是_F_Err_T1_C4.mp3,fixed,0,,,,不是,0,,T4,不是,target,,不想,foil,,不久,foil,,不肯,foil,,不但,foil,,不再,foil,
41,3,Task2,35,L41_B3_35,2,不如,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不如_F_Err_T1_C2.mp3,fixed,0,,,,不如,0,,T2,不如,target,,不解,foil,,不合,foil,,不光,foil,,不适,foil,,不妥,foil,
41,3,Task2,36,L41_B3_36,2,不幸,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不幸_F_Err_T1_C4.mp3,fixed,0,,,,不幸,4,,T4,不甘,foil,,不失,foil,,不乏,foil,,不休,foil,,不幸,target,,不予,foil,
41,3,Task2,37,L41_B3_37,2,不许,single_bu,4.0,Cor,F,resources/bu_single/不许_F_Cor.mp3,fixed,0,,,,不许,2,,T4,不但,foil,,不久,foil,,不许,target,,不肯,foil,,不再,foil,,不少,foil,
41,3,Task2,38,L41_B3_38,2,不安,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不安_M_Err_T1_C2.mp3,fixed,0,,,,不安,1,,T2,不配,foil,,不安,target,,不顺,foil,,不单,foil,,不俗,foil,,不悦,foil,
41,3,Task2,39,L41_B3_39,2,一种,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一种_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一种,0,,T1,一种,target,,一辆,foil,,一座,foil,,一所,foil,,一齐,foil,,一发,foil,
41,3,Task2,40,L41_B3_40,2,一口,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一口_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一口,0,,T2,一口,target,,一半,foil,,一出,foil,,一双,foil,,一万,foil,,一串,foil,
41,3,Task2,41,L41_B3_41,2,不过,single_bu,2.0,Cor,M,resources/bu_single/不过_M_Cor.mp3,fixed,0,,,,不过,2,,T2,不用,foil,,不让,foil,,不过,target,,不禁,foil,,不在,foil,,不论,foil,
41,3,Task2,42,L41_B3_42,2,一下子,single_card_t2,2.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T2/一下子_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一下子,3,,T1,一方面,foil,,一点儿,foil,,一块儿,foil,,一下子,target,,一家人,foil,,一辈子,foil,
41,3,Task2,43,L41_B3_43,2,不端,single_bu,4.0,Cor,F,resources/bu_single/不端_F_Cor.mp3,fixed,0,,,,不端,1,,T4,不会,foil,,不端,target,,不敢,foil,,不到,foil,,不吝,foil,,不料,foil,
41,3,Task2,44,L41_B3_44,2,不利,single_bu,2.0,Cor,F,resources/bu_single/不利_F_Cor.mp3,fixed,0,,,,不利,5,,T2,不论,foil,,不下,foil,,不变,foil,,不良,foil,,不该,foil,,不利,target,
41,3,Task2,45,L41_B3_45,2,一年,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一年_F_Cor.mp3,bridge,0,,,,一年,3,,T4,一堆,foil,,一员,foil,,一点,foil,,一年,target,,一杯,foil,,一页,foil,
41,3,Task2,46,L41_B3_46,2,一些,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一些_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一些,4,,T1,一株,foil,,一家,foil,,一周,foil,,一代,foil,,一些,target,,一枪,foil,
41,3,Task2,47,L41_B3_47,2,一颦一笑,double_yi,4;2,Err_T2_Inter_C1,F,resources/yi_double/一颦一笑_F_Err_T2_Inter_C1.mp3,fixed,0,,,,一颦一笑,2,,T2,一招一式,foil,,一点一滴,foil,,一颦一笑,target,,一点一点,foil,,一生一世,foil,,一字一句,foil,
41,3,Task2,48,L41_B3_48,2,忍不住,single_bu,2.0,Cor,F,resources/bu_single/忍不住_F_Cor.mp3,fixed,0,,,,忍不住,5,,T2,想不到,foil,,差不多,foil,,对不起,foil,,来不及,foil,,说不定,foil,,忍不住,target,
41,3,Task2,49,L41_B3_49,2,清一色,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/清一色_M_Err_T1_Inter_C1.mp3,bridge,0,,,,清一色,1,,T1,下一场,foil,,清一色,target,,同一性,foil,,差一点,foil,,大一统,foil,,多一点,foil,
41,3,Task2,50,L41_B3_50,2,一式一份,double_yi,2;2,Err_T2_Inter_C1,F,resources/yi_double/一式一份_F_Err_T2_Inter_C1.mp3,fixed,0,,,,一式一份,3,,T2,一点一滴,foil,,一丝一毫,foil,,一字一顿,foil,,一式一份,target,,一招一式,foil,,一字一句,foil,
41,3,Task2,51,L41_B3_51,2,不免,single_bu,4.0,Cor,F,resources/bu_single/不免_F_Cor.mp3,fixed,0,,,,不免,4,,T4,不计,foil,,不正,foil,,不力,foil,,不济,foil,,不免,target,,不法,foil,
41,3,Task2,52,L41_B3_52,2,一切,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一切_F_Cor.mp3,bridge,0,,,,一切,0,,T2,一切,target,,一名,foil,,一副,foil,,一节,foil,,一轮,foil,,一侧,foil,
41,3,Task2,53,L41_B3_53,2,不断,single_bu,2.0,Cor,F,resources/bu_single/不断_F_Cor.mp3,fixed,0,,,,不断,2,,T2,不便,foil,,不然,foil,,不断,target,,不成,foil,,不等,foil,,不远,foil,
41,3,Task2,54,L41_B3_54,2,不折不扣,double_bu,4;2,Err_T2_C4,M,resources/bu_double/不折不扣_M_Err_T2_C4.mp3,fixed,0,,,,不折不扣,5,,T2,不紧不慢,foil,,不干不净,foil,,不伦不类,foil,,不大不小,foil,,不屈不挠,foil,,不折不扣,target,
41,3,Task2,55,L41_B3_55,2,不知不觉,double_bu,4;4,Err_T1T2_C2C2,M,resources/bu_double/不知不觉_M_Err_T1T2_C2C2.mp3,fixed,0,,,,不知不觉,0,,,不知不觉,target,,不伦不类,foil,,不屈不挠,foil,,不紧不慢,foil,,不干不净,foil,,不大不小,foil,
41,3,Task2,56,L41_B3_56,2,一下,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一下_M_Cor.mp3,fixed,0,,,,一下,0,,T2,一下,target,,一枚,foil,,一日,foil,,一张,foil,,一味,foil,,一文,foil,
41,3,Task2,57,L41_B3_57,2,一问一答,double_yi,2;4,Err_T1T2_Intra_C4C2,M,resources/yi_double/一问一答_M_Err_T1T2_Intra_C4C2.mp3,fixed,0,,,,一问一答,4,,,一点一滴,foil,,一字一句,foil,,一丝一毫,foil,,一点一点,foil,,一问一答,target,,一招一式,foil,
41,3,Task2,58,L41_B3_58,2,不同,single_bu,4.0,Cor,M,resources/bu_single/不同_M_Cor.mp3,fixed,0,,,,不同,5,,T4,不变,foil,,不该,foil,,不良,foil,,不满,foil,,不下,foil,,不同,target,
41,3,Task2,59,L41_B3_59,2,不管,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不管_M_Err_T1_C2.mp3,fixed,0,,,,不管,4,,T2,不致,foil,,不惜,foil,,不服,foil,,不语,foil,,不管,target,,不尽,foil,
41,3,Task2,60,L41_B3_60,2,不蔓不枝,double_bu,2;4,Err_T1T2_C4C2,M,resources/bu_double/不蔓不枝_M_Err_T1T2_C4C2.mp3,fixed,0,,,,不蔓不枝,4,,,不大不小,foil,,不屈不挠,foil,,不干不净,foil,,不伦不类,foil,,不蔓不枝,target,,不紧不慢,foil,
41,3,Task2,61,L41_B3_61,2,一唱一和,double_yi,2;2,Err_T1T2_Inter_C1C1,M,resources/yi_double/一唱一和_M_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一唱一和,4,,,一字一顿,foil,,一老一少,foil,,一丝一毫,foil,,一点一点,foil,,一唱一和,target,,一生一世,foil,
41,3,Task2,62,L41_B3_62,2,不止,single_bu,4.0,Cor,M,resources/bu_single/不止_M_Cor.mp3,fixed,0,,,,不止,3,,T4,不败,foil,,不当,foil,,不平,foil,,不止,target,,不忍,foil,,不屈,foil,
41,3,Task2,63,L41_B3_63,2,不足,single_bu,4.0,Cor,M,resources/bu_single/不足_M_Cor.mp3,fixed,0,,,,不足,0,,T4,不足,target,,不息,foil,,不符,foil,,不消,foil,,不孝,foil,,不灵,foil,
41,3,Task2,64,L41_B3_64,2,不要,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不要_M_Err_T1_C4.mp3,fixed,0,,,,不要,4,,T4,不到,foil,,不会,foil,,不少,foil,,不远,foil,,不要,target,,不敢,foil,
41,3,Task2,65,L41_B3_65,2,不闻不问,double_bu,4;2,Err_T1T2_C2C4,M,resources/bu_double/不闻不问_M_Err_T1T2_C2C4.mp3,fixed,0,,,,不闻不问,0,,,不闻不问,target,,不紧不慢,foil,,不干不净,foil,,不大不小,foil,,不伦不类,foil,,不屈不挠,foil,
41,3,Task2,66,L41_B3_66,2,不三不四,double_bu,4;2,Err_T2_C4,F,resources/bu_double/不三不四_F_Err_T2_C4.mp3,fixed,0,,,,不三不四,2,,T2,不屈不挠,foil,,不伦不类,foil,,不三不四,target,,不大不小,foil,,不干不净,foil,,不紧不慢,foil,
41,3,Task2,67,L41_B3_67,2,不仅,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不仅_M_Err_T1_C2.mp3,fixed,0,,,,不仅,2,,T2,不已,foil,,不时,foil,,不仅,target,,不曾,foil,,不吃,foil,,不小,foil,
41,3,Task2,68,L41_B3_68,2,不慌不忙,double_bu,4;4,Err_T1_C2,M,resources/bu_double/不慌不忙_M_Err_T1_C2.mp3,fixed,0,,,,不慌不忙,2,,T1,不干不净,foil,,不紧不慢,foil,,不慌不忙,target,,不大不小,foil,,不伦不类,foil,,不屈不挠,foil,
41,3,Task2,69,L41_B3_69,2,一草一木,double_yi,4;2,Err_T2_Inter_C1,M,resources/yi_double/一草一木_M_Err_T2_Inter_C1.mp3,fixed,0,,,,一草一木,3,,T2,一生一世,foil,,一字一句,foil,,一字一顿,foil,,一草一木,target,,一老一少,foil,,一丝一毫,foil,
41,3,Task2,70,L41_B3_70,2,一五一十,double_yi,1;1,Err_T2_Inter_C2,F,resources/yi_double/一五一十_F_Err_T2_Inter_C2.mp3,fixed,0,,,,一五一十,2,,T2,一字一顿,foil,,一老一少,foil,,一五一十,target,,一生一世,foil,,一丝一毫,foil,,一点一点,foil,
41,3,Task2,71,L41_B3_71,2,一天,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一天_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一天,2,,T1,一位,foil,,一句,foil,,一天,target,,一阵,foil,,一个,foil,,一点,foil,
41,3,Task2,72,L41_B3_72,2,一旦,single_card_t2,2.0,Err_T1_Intra_C4,F,resources/yi_cardinal_T2/一旦_F_Err_T1_Intra_C4.mp3,bridge,0,,,,一旦,4,,T4,一分,foil,,一类,foil,,一粒,foil,,一块,foil,,一旦,target,,一拳,foil,
41,3,Task2,73,L41_B3_73,2,不好,single_bu,4.0,Cor,F,resources/bu_single/不好_F_Cor.mp3,fixed,0,,,,不好,0,,T4,不好,target,,不易,foil,,不算,foil,,不料,foil,,不怕,foil,,不难,foil,
41,3,Task2,74,L41_B3_74,2,一晃眼,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一晃眼_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一晃眼,0,,T2,一晃眼,target,,一季度,foil,,一块儿,foil,,一等奖,foil,,一方面,foil,,一两个,foil,
41,3,Task2,75,L41_B3_75,2,一定,single_card_t2,2.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T2/一定_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一定,0,,T1,一定,target,,一片,foil,,一面,foil,,一只,foil,,一边,foil,,一块,foil,
41,3,Task2,76,L41_B3_76,2,不准,single_bu,4.0,Cor,F,resources/bu_single/不准_F_Cor.mp3,fixed,0,,,,不准,5,,T4,不减,foil,,不菲,foil,,不外,foil,,不衰,foil,,不值,foil,,不准,target,
41,3,Task2,77,L41_B3_77,2,不堪,single_bu,4.0,Cor,F,resources/bu_single/不堪_F_Cor.mp3,fixed,0,,,,不堪,5,,T4,不祥,foil,,不均,foil,,不懈,foil,,不详,foil,,不无,foil,,不堪,target,
41,3,Task2,78,L41_B3_78,2,想不通,single_bu,4.0,Cor,F,resources/bu_single/想不通_F_Cor.mp3,fixed,0,,,,想不通,1,,T4,要不然,foil,,想不通,target,,免不了,foil,,谈不上,foil,,顾不上,foil,,过不去,foil,
41,3,Task2,79,L41_B3_79,2,一朝一夕,double_yi,4:4,Err_T2_Inter_C1,F,resources/yi_double/一朝一夕_F_Err_T2_Inter_C1.mp3,fixed,0,,,,一朝一夕,1,,T2,一点一点,foil,,一朝一夕,target,,一招一式,foil,,一生一世,foil,,一点一滴,foil,,一老一少,foil,
41,3,Task2,80,L41_B3_80,2,看不惯,single_bu,2.0,Err_T1_C4,M,resources/bu_single/看不惯_M_Err_T1_C4.mp3,fixed,0,,,,看不惯,4,,T4,止不住,foil,,巴不得,foil,,殊不知,foil,,少不了,foil,,看不惯,target,,说不得,foil,
41,3,Task2,81,L41_B3_81,2,一度,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一度_M_Cor.mp3,bridge,0,,,,一度,4,,T2,一位,foil,,一番,foil,,一幅,foil,,一月,foil,,一度,target,,一灯,foil,
41,3,Task2,82,L41_B3_82,2,不见,single_bu,2.0,Cor,F,resources/bu_single/不见_F_Cor.mp3,fixed,0,,,,不见,0,,T2,不见,target,,不备,foil,,不具,foil,,不振,foil,,不拘,foil,,不测,foil,
41,3,Task2,83,L41_B3_83,2,一系列,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一系列_M_Cor.mp3,bridge,0,,,,一系列,4,,T2,一家人,foil,,一点儿,foil,,一辈子,foil,,一方面,foil,,一系列,target,,一季度,foil,
41,3,Task2,84,L41_B3_84,2,不够,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不够_F_Err_T1_C4.mp3,fixed,0,,,,不够,5,,T4,不轨,foil,,不巧,foil,,不爽,foil,,不齿,foil,,不逊,foil,,不够,target,
41,3,Task2,85,L41_B3_85,2,不行,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不行_F_Err_T1_C2.mp3,fixed,0,,,,不行,0,,T2,不行,target,,不严,foil,,不肖,foil,,不支,foil,,不犯,foil,,不孕,foil,
41,3,Task2,86,L41_B3_86,2,不理不睬,double_bu,4;4,Cor,F,resources/bu_double/不理不睬_F_Cor.mp3,fixed,0,,,,不理不睬,4,,4;4,不屈不挠,foil,,不伦不类,foil,,不大不小,foil,,不紧不慢,foil,,不理不睬,target,,不干不净,foil,
41,3,Task2,87,L41_B3_87,2,不公,single_bu,4.0,Cor,M,resources/bu_single/不公_M_Cor.mp3,fixed,0,,,,不公,2,,T4,不育,foil,,不厌,foil,,不公,target,,不羁,foil,,不独,foil,,不周,foil,
41,3,Task2,88,L41_B3_88,2,不宜,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不宜_F_Err_T1_C2.mp3,fixed,0,,,,不宜,4,,T2,不凡,foil,,不畏,foil,,不朽,foil,,不须,foil,,不宜,target,,不愧,foil,
41,3,Task2,89,L41_B3_89,2,不依不饶,double_bu,4;4,Err_T1T2_C2C2,M,resources/bu_double/不依不饶_M_Err_T1T2_C2C2.mp3,fixed,0,,,,不依不饶,1,,,不屈不挠,foil,,不依不饶,target,,不紧不慢,foil,,不大不小,foil,,不伦不类,foil,,不干不净,foil,
41,3,Task2,90,L41_B3_90,2,不善,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不善_M_Err_T1_C4.mp3,fixed,0,,,,不善,3,,T4,不算,foil,,不满,foil,,不难,foil,,不善,target,,不易,foil,,不怕,foil,
41,3,Task2,91,L41_B3_91,2,吃不准,single_bu,4.0,Err_T1_C2,M,resources/bu_single/吃不准_M_Err_T1_C2.mp3,fixed,0,,,,吃不准,0,,T2,吃不准,target,,前不久,foil,,瞧不起,foil,,离不开,foil,,得不到,foil,,说不清,foil,
41,3,Task2,92,L41_B3_92,2,信不过,single_bu,2.0,Cor,F,resources/bu_single/信不过_F_Cor.mp3,fixed,0,,,,信不过,5,,T2,算不得,foil,,了不得,foil,,说不上,foil,,经不起,foil,,使不得,foil,,信不过,target,
41,3,Task2,93,L41_B3_93,2,一斤,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一斤_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一斤,1,,T2,一股,foil,,一斤,target,,一派,foil,,一阵,foil,,一新,foil,,一来,foil,
41,3,Task2,94,L41_B3_94,2,不屑,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不屑_F_Err_T1_C4.mp3,fixed,0,,,,不屑,4,,T4,不想,foil,,不禁,foil,,不用,foil,,不在,foil,,不屑,target,,不让,foil,
41,3,Task2,95,L41_B3_95,2,冷不丁,single_bu,4.0,Err_T1_C2,M,resources/bu_single/冷不丁_M_Err_T1_C2.mp3,fixed,0,,,,冷不丁,1,,T2,跟不上,foil,,冷不丁,target,,忙不迭,foil,,人不知,foil,,靠不住,foil,,看不起,foil,
41,3,Task2,96,L41_B3_96,2,不错,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不错_M_Err_T1_C4.mp3,fixed,0,,,,不错,0,,T4,不错,target,,不妙,foil,,不负,foil,,不留,foil,,不快,foil,,不期,foil,
41,4,Repeat,1,L41_B4_1,3,一百八十度,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一百八十度_M_Err_T1_Inter_C1.mp3,fixed,1,diff_condition,3,L41_B1_38,一百八十度,,,T1,,,,,,,,,,,,,,,,,,
41,4,Repeat,2,L41_B4_2,3,不撞南墙不回头,double_bu,2;4,Cor,M,resources/bu_double/不撞南墙不回头_M_Cor.mp3,fixed,1,same_audio,3,L41_B1_44,不撞南墙不回头,,,2;4,,,,,,,,,,,,,,,,,,
41,4,Repeat,3,L41_B4_3,3,不假思索,single_bu,4.0,Cor,F,resources/bu_single/不假思索_F_Cor.mp3,fixed,1,diff_condition,3,L41_B1_1,不假思索,,,T4,,,,,,,,,,,,,,,,,,
41,4,Repeat,4,L41_B4_4,3,不了了之,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不了了之_F_Err_T1_C2.mp3,fixed,1,same_audio,3,L41_B1_5,不了了之,,,T2,,,,,,,,,,,,,,,,,,
41,4,Repeat,5,L41_B4_5,3,一报还一报,double_yi,2;2,Err_T1_Inter_C1,F,resources/yi_double/一报还一报_F_Err_T1_Inter_C1.mp3,fixed,1,diff_condition,3,L41_B1_11,一报还一报,,,T1,,,,,,,,,,,,,,,,,,
41,4,Repeat,6,L41_B4_6,3,爱答不理,single_bu,4.0,Err_T1_C2,M,resources/bu_single/爱答不理_M_Err_T1_C2.mp3,fixed,1,same_audio,3,L41_B1_12,爱答不理,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,1,L42_B1_1,3,不撞南墙不回头,double_bu,2;4,Err_T1T2_C4C2,M,resources/bu_double/不撞南墙不回头_M_Err_T1T2_C4C2.mp3,fixed,0,,,,不撞南墙不回头,,,,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,2,L42_B1_2,3,表里如一,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/表里如一_M_Err_T1_Inter_C4.mp3,fixed,0,,,,表里如一,,,T4,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,3,L42_B1_3,3,以防万一,single_ord_t1,1.0,Err_T1_Inter_C2,M,resources/yi_ordinal_T1/以防万一_M_Err_T1_Inter_C2.mp3,fixed,0,,,,以防万一,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,4,L42_B1_4,3,一年一度,double_yi,4;2,Err_T1T2_Inter_C1C1,M,resources/yi_double/一年一度_M_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一年一度,,,,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,5,L42_B1_5,3,不管三七二十一,single_bu,4.0,Cor,F,resources/bu_single/不管三七二十一_F_Cor.mp3,fixed,0,,,,不管三七二十一,,,T4,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,6,L42_B1_6,3,不知者无罪,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不知者无罪_F_Err_T1_C2.mp3,fixed,0,,,,不知者无罪,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,7,L42_B1_7,3,截然不同,single_bu,4.0,Cor,F,resources/bu_single/截然不同_F_Cor.mp3,fixed,0,,,,截然不同,,,T4,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,8,L42_B1_8,3,有过之无不及,single_bu,4.0,Err_T1_C2,M,resources/bu_single/有过之无不及_M_Err_T1_C2.mp3,fixed,0,,,,有过之无不及,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,9,L42_B1_9,3,一言以蔽之,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一言以蔽之_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一言以蔽之,,,T1,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,10,L42_B1_10,3,一报还一报,double_yi,2;2,Cor,M,resources/yi_double/一报还一报_M_Cor.mp3,fixed,0,,,,一报还一报,,,2;2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,11,L42_B1_11,3,有一说一,double_yi,1;1,Err_T2_Inter_C2,M,resources/yi_double/有一说一_M_Err_T2_Inter_C2.mp3,fixed,0,,,,有一说一,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,12,L42_B1_12,3,一物降一物,double_yi,2;2,Err_T1T2_Intra_C4C4,M,resources/yi_double/一物降一物_M_Err_T1T2_Intra_C4C4.mp3,fixed,0,,,,一物降一物,,,,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,13,L42_B1_13,3,一步一回头,double_yi,2;4,Err_T1T2_Intra_C4C2,F,resources/yi_double/一步一回头_F_Err_T1T2_Intra_C4C2.mp3,fixed,0,,,,一步一回头,,,,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,14,L42_B1_14,3,眼不见心不烦,double_bu,2;4,Err_T2_C2,M,resources/bu_double/眼不见心不烦_M_Err_T2_C2.mp3,fixed,0,,,,眼不见心不烦,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,15,L42_B1_15,3,下不为例,single_bu,4.0,Err_T1_C2,M,resources/bu_single/下不为例_M_Err_T1_C2.mp3,fixed,0,,,,下不为例,,,T2,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,16,L42_B1_16,3,一山不容二虎,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一山不容二虎_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一山不容二虎,,,T1,,,,,,,,,,,,,,,,,,
42,1,Task3_FreeRecall,17,L42_B1_17,3,格格不入,single_bu,2.0,Err_T1_C4,F,resources/bu_single/格格不入_F_Err_T1_C4.mp3,fixed,0,,,,格格不入,,,T4,,,,,,,,,,,,,,,,,,
